basket_id,item_name
B02601,Biscuits
B02602,Water
B02602,Bread
B02602,Tea
B02602,Eggs
B02603,Chicken
B02603,Tomatoes
B02603,Tea
B02603,Bread
B02603,Airtime2000
B02603,Likuni Phala
B02603,Milk
B02604,Soft Drink
B02604,Onions
B02604,Chicken
B02604,Airtime2000
B02604,Likuni Phala
B02604,Toothpaste
B02604,Biscuits
B02605,Water
B02605,Biscuits
B02605,Tea
B02605,Chicken
B02606,Soft Drink
B02606,Cooking Oil
B02606,Beans
B02606,Tea
B02606,Likuni Phala
B02606,Soap
B02606,Milk
B02607,Rice
B02607,Likuni Phala
B02607,Onions
B02607,Milk
B02608,Soft Drink
B02608,Cooking Oil
B02608,Eggs
B02608,Water
B02608,Biscuits
B02608,Airtime1000
B02609,Cooking Oil
B02610,Soft Drink
B02610,Potatoes
B02610,Tea
B02610,Rice
B02610,Biscuits
B02610,Airtime1000
B02610,Milk
B02611,Onions
B02611,Cooking Oil
B02611,Potatoes
B02611,Eggs
B02611,Water
B02611,Rice
B02611,Biscuits
B02612,Cooking Oil
B02612,Potatoes
B02612,Airtime1000
B02612,Airtime2000
B02613,Onions
B02613,Chicken
B02613,Cooking Oil
B02613,Potatoes
B02613,Eggs
B02613,Bread
B02613,Tea
B02613,Rice
B02613,Toothpaste
B02613,Biscuits
B02613,Airtime1000
B02614,Potatoes
B02614,Eggs
B02614,Chicken
B02614,Tomatoes
B02615,Water
B02615,Eggs
B02615,Likuni Phala
B02615,Onions
B02616,Chicken
B02616,Beans
B02616,Toothpaste
B02616,Soap
B02616,Milk
B02617,Onions
B02617,Cooking Oil
B02617,Beans
B02617,Water
B02617,Rice
B02617,Airtime2000
B02617,Likuni Phala
B02617,Soap
B02617,Milk
B02618,Sugar
B02618,Potatoes
B02618,Airtime2000
B02618,Chicken
B02619,Onions
B02619,Bread
B02619,Rice
B02619,Airtime1000
B02619,Milk
B02620,Cooking Oil
B02620,Chicken
B02621,Bread
B02621,Tea
B02621,Sugar
B02621,Airtime1000
B02621,Milk
B02622,Soft Drink
B02622,Potatoes
B02622,Water
B02622,Beans
B02622,Rice
B02622,Airtime2000
B02623,Chicken
B02623,Onions
B02623,Tomatoes
B02623,Water
B02623,Airtime1000
B02624,Water
B02624,Cooking Oil
B02624,Onions
B02625,Cooking Oil
B02625,Tomatoes
B02625,Rice
B02625,Likuni Phala
B02625,Toothpaste
B02625,Sugar
B02626,Water
B02626,Beans
B02627,Sugar
B02627,Bread
B02627,Toothpaste
B02628,Cooking Oil
B02628,Potatoes
B02628,Biscuits
B02629,Sugar
B02629,Airtime2000
B02630,Potatoes
B02630,Bread
B02630,Toothpaste
B02630,Airtime1000
B02630,Milk
B02631,Soft Drink
B02631,Cooking Oil
B02631,Eggs
B02632,Onions
B02632,Tea
B02632,Rice
B02632,Toothpaste
B02632,Biscuits
B02633,Chicken
B02633,Cooking Oil
B02633,Beans
B02633,Bread
B02633,Rice
B02633,Sugar
B02633,Biscuits
B02633,Milk
B02634,Soft Drink
B02634,Onions
B02634,Bread
B02634,Rice
B02634,Tea
B02634,Biscuits
B02635,Soft Drink
B02635,Chicken
B02635,Potatoes
B02635,Tomatoes
B02635,Sugar
B02635,Milk
B02636,Chicken
B02636,Eggs
B02636,Bread
B02636,Rice
B02636,Milk
B02637,Cooking Oil
B02637,Eggs
B02637,Bread
B02637,Likuni Phala
B02637,Airtime1000
B02637,Milk
B02638,Beans
B02638,Eggs
B02638,Onions
B02639,Tea
B02639,Eggs
B02639,Toothpaste
B02640,Eggs
B02640,Beans
B02640,Airtime2000
B02640,Sugar
B02640,Milk
B02641,Potatoes
B02641,Tomatoes
B02641,Bread
B02641,Airtime2000
B02641,Milk
B02642,Onions
B02642,Potatoes
B02642,Eggs
B02642,Beans
B02642,Airtime2000
B02642,Airtime1000
B02642,Milk
B02643,Soft Drink
B02643,Chicken
B02643,Cooking Oil
B02643,Water
B02643,Bread
B02643,Rice
B02643,Airtime1000
B02644,Chicken
B02644,Cooking Oil
B02644,Eggs
B02644,Water
B02644,Soap
B02644,Airtime1000
B02644,Milk
B02645,Chicken
B02645,Cooking Oil
B02645,Potatoes
B02645,Water
B02645,Bread
B02645,Airtime1000
B02645,Milk
B02646,Beans
B02647,Water
B02647,Tomatoes
B02647,Chicken
B02648,Soft Drink
B02648,Tomatoes
B02648,Eggs
B02648,Toothpaste
B02648,Milk
B02649,Water
B02649,Eggs
B02649,Rice
B02649,Soft Drink
B02650,Potatoes
B02650,Bread
B02650,Tea
B02650,Airtime2000
B02650,Milk
B02651,Onions
B02651,Bread
B02651,Rice
B02651,Likuni Phala
B02651,Toothpaste
B02651,Soap
B02651,Milk
B02652,Potatoes
B02652,Tomatoes
B02652,Water
B02652,Bread
B02652,Rice
B02652,Biscuits
B02652,Milk
B02653,Tea
B02653,Bread
B02653,Milk
B02654,Onions
B02654,Cooking Oil
B02654,Eggs
B02654,Tomatoes
B02654,Beans
B02654,Water
B02654,Tea
B02654,Airtime2000
B02654,Sugar
B02655,Water
B02655,Tomatoes
B02655,Chicken
B02656,Chicken
B02656,Onions
B02656,Cooking Oil
B02656,Tomatoes
B02656,Eggs
B02656,Water
B02656,Rice
B02656,Likuni Phala
B02656,Toothpaste
B02656,Airtime1000
B02657,Biscuits
B02657,Potatoes
B02658,Cooking Oil
B02658,Eggs
B02658,Beans
B02658,Water
B02658,Sugar
B02659,Chicken
B02659,Onions
B02659,Cooking Oil
B02659,Potatoes
B02659,Eggs
B02659,Beans
B02659,Water
B02659,Toothpaste
B02659,Sugar
B02659,Soap
B02660,Tea
B02660,Airtime2000
B02661,Soft Drink
B02661,Onions
B02661,Potatoes
B02661,Toothpaste
B02661,Soap
B02662,Soap
B02662,Potatoes
B02663,Cooking Oil
B02663,Beans
B02663,Bread
B02663,Airtime2000
B02663,Milk
B02664,Cooking Oil
B02664,Toothpaste
B02664,Biscuits
B02664,Milk
B02665,Onions
B02665,Cooking Oil
B02665,Tea
B02665,Sugar
B02665,Airtime1000
B02665,Milk
B02666,Onions
B02666,Potatoes
B02666,Eggs
B02666,Tomatoes
B02666,Airtime1000
B02667,Cooking Oil
B02667,Potatoes
B02667,Eggs
B02667,Soap
B02667,Water
B02667,Rice
B02667,Toothpaste
B02667,Biscuits
B02667,Airtime1000
B02667,Milk
B02668,Cooking Oil
B02668,Tomatoes
B02668,Toothpaste
B02668,Soap
B02668,Airtime1000
B02668,Milk
B02669,Water
B02669,Beans
B02669,Likuni Phala
B02669,Soft Drink
B02670,Soap
B02670,Beans
B02670,Rice
B02670,Toothpaste
B02670,Biscuits
B02670,Airtime1000
B02671,Bread
B02671,Tomatoes
B02671,Milk
B02672,Beans
B02672,Cooking Oil
B02672,Milk
B02673,Potatoes
B02673,Water
B02673,Tea
B02673,Rice
B02673,Airtime2000
B02673,Likuni Phala
B02673,Milk
B02674,Soft Drink
B02674,Cooking Oil
B02674,Eggs
B02674,Beans
B02674,Likuni Phala
B02674,Sugar
B02674,Milk
B02675,Eggs
B02675,Water
B02675,Bread
B02675,Airtime1000
B02675,Milk
B02676,Airtime1000
B02676,Eggs
B02676,Toothpaste
B02677,Soft Drink
B02677,Chicken
B02677,Potatoes
B02677,Tea
B02677,Milk
B02678,Soft Drink
B02678,Eggs
B02678,Bread
B02678,Biscuits
B02678,Milk
B02679,Soft Drink
B02679,Onions
B02679,Water
B02679,Tea
B02679,Likuni Phala
B02679,Toothpaste
B02679,Soap
B02680,Biscuits
B02680,Potatoes
B02680,Bread
B02681,Onions
B02681,Eggs
B02681,Tomatoes
B02681,Beans
B02681,Tea
B02681,Airtime2000
B02681,Likuni Phala
B02681,Toothpaste
B02681,Airtime1000
B02681,Milk
B02682,Onions
B02682,Rice
B02682,Toothpaste
B02682,Sugar
B02682,Soap
B02683,Biscuits
B02683,Onions
B02683,Chicken
B02684,Cooking Oil
B02684,Potatoes
B02684,Soap
B02684,Bread
B02684,Likuni Phala
B02684,Biscuits
B02684,Milk
B02685,Soft Drink
B02685,Cooking Oil
B02685,Potatoes
B02685,Bread
B02685,Rice
B02685,Airtime2000
B02686,Potatoes
B02686,Eggs
B02686,Rice
B02686,Airtime2000
B02686,Biscuits
B02687,Chicken
B02687,Potatoes
B02687,Eggs
B02687,Bread
B02687,Tea
B02687,Milk
B02688,Onions
B02688,Soap
B02688,Water
B02688,Beans
B02688,Likuni Phala
B02688,Biscuits
B02688,Milk
B02689,Tomatoes
B02689,Eggs
B02689,Milk
B02690,Sugar
B02690,Bread
B02690,Likuni Phala
B02690,Toothpaste
B02691,Soft Drink
B02691,Cooking Oil
B02691,Bread
B02691,Rice
B02691,Soap
B02692,Soap
B02692,Rice
B02692,Cooking Oil
B02692,Toothpaste
B02693,Soft Drink
B02693,Onions
B02693,Cooking Oil
B02693,Tomatoes
B02693,Toothpaste
B02694,Beans
B02694,Soap
B02694,Potatoes
B02694,Likuni Phala
B02695,Onions
B02695,Cooking Oil
B02695,Eggs
B02695,Water
B02695,Beans
B02695,Rice
B02696,Soap
B02696,Rice
B02696,Likuni Phala
B02696,Cooking Oil
B02697,Water
B02697,Biscuits
B02697,Bread
B02697,Milk
B02698,Onions
B02698,Eggs
B02698,Bread
B02698,Tea
B02698,Likuni Phala
B02699,Bread
B02699,Airtime1000
B02699,Onions
B02700,Soft Drink
B02700,Chicken
B02700,Bread
B02700,Airtime1000
B02700,Milk
B02701,Onions
B02701,Cooking Oil
B02701,Tomatoes
B02701,Likuni Phala
B02701,Biscuits
B02701,Airtime1000
B02702,Onions
B02702,Potatoes
B02702,Eggs
B02702,Bread
B02702,Rice
B02702,Sugar
B02702,Biscuits
B02702,Airtime1000
B02703,Chicken
B02703,Onions
B02703,Beans
B02703,Water
B02703,Tea
B02703,Bread
B02703,Airtime2000
B02703,Toothpaste
B02703,Sugar
B02703,Soap
B02704,Soft Drink
B02704,Chicken
B02704,Cooking Oil
B02704,Beans
B02704,Likuni Phala
B02704,Toothpaste
B02704,Soap
B02705,Beans
B02705,Cooking Oil
B02705,Toothpaste
B02706,Likuni Phala
B02707,Soft Drink
B02707,Onions
B02708,Chicken
B02708,Cooking Oil
B02708,Potatoes
B02708,Tomatoes
B02708,Tea
B02708,Airtime2000
B02708,Likuni Phala
B02708,Sugar
B02709,Sugar
B02709,Toothpaste
B02709,Chicken
B02709,Milk
B02710,Chicken
B02710,Onions
B02710,Cooking Oil
B02710,Tea
B02710,Rice
B02710,Likuni Phala
B02710,Soap
B02711,Onions
B02711,Chicken
B02711,Tomatoes
B02711,Beans
B02711,Water
B02711,Bread
B02711,Tea
B02711,Likuni Phala
B02711,Sugar
B02711,Milk
B02712,Onions
B02712,Tomatoes
B02712,Bread
B02712,Tea
B02712,Airtime2000
B02712,Sugar
B02712,Airtime1000
B02713,Chicken
B02713,Cooking Oil
B02713,Tea
B02713,Rice
B02713,Likuni Phala
B02713,Toothpaste
B02713,Soap
B02714,Chicken
B02714,Potatoes
B02714,Tea
B02714,Biscuits
B02714,Milk
B02715,Beans
B02715,Soap
B02715,Tea
B02715,Toothpaste
B02716,Onions
B02716,Potatoes
B02716,Eggs
B02716,Tea
B02716,Airtime2000
B02716,Milk
B02717,Soap
B02717,Airtime1000
B02717,Biscuits
B02717,Toothpaste
B02718,Water
B02718,Airtime1000
B02718,Likuni Phala
B02719,Soft Drink
B02719,Tomatoes
B02719,Bread
B02719,Tea
B02719,Milk
B02720,Onions
B02720,Potatoes
B02720,Eggs
B02720,Tomatoes
B02720,Likuni Phala
B02721,Onions
B02721,Cooking Oil
B02721,Eggs
B02721,Beans
B02721,Rice
B02721,Airtime2000
B02721,Toothpaste
B02721,Sugar
B02721,Soap
B02721,Airtime1000
B02722,Sugar
B02722,Potatoes
B02723,Airtime2000
B02724,Onions
B02724,Cooking Oil
B02724,Tomatoes
B02724,Beans
B02724,Rice
B02724,Soap
B02725,Water
B02725,Airtime1000
B02726,Soft Drink
B02726,Water
B02726,Likuni Phala
B02726,Onions
B02727,Water
B02727,Cooking Oil
B02727,Onions
B02727,Toothpaste
B02728,Soft Drink
B02728,Cooking Oil
B02728,Tea
B02728,Biscuits
B02729,Cooking Oil
B02729,Toothpaste
B02729,Sugar
B02729,Biscuits
B02729,Milk
B02730,Onions
B02730,Cooking Oil
B02730,Potatoes
B02730,Eggs
B02730,Beans
B02730,Rice
B02731,Cooking Oil
B02731,Tomatoes
B02731,Beans
B02731,Tea
B02731,Rice
B02731,Likuni Phala
B02731,Airtime1000
B02731,Milk
B02732,Onions
B02732,Tomatoes
B02732,Rice
B02732,Toothpaste
B02732,Sugar
B02733,Cooking Oil
B02733,Tea
B02733,Rice
B02734,Cooking Oil
B02734,Potatoes
B02734,Tomatoes
B02734,Tea
B02735,Water
B02735,Cooking Oil
B02735,Rice
B02735,Chicken
B02736,Water
B02736,Tea
B02736,Tomatoes
B02736,Onions
B02737,Biscuits
B02737,Potatoes
B02737,Eggs
B02737,Bread
B02737,Likuni Phala
B02737,Soap
B02737,Airtime1000
B02737,Milk
B02738,Soap
B02738,Tea
B02738,Biscuits
B02738,Milk
B02739,Potatoes
B02739,Chicken
B02740,Soft Drink
B02740,Chicken
B02740,Onions
B02740,Tomatoes
B02740,Likuni Phala
B02740,Toothpaste
B02740,Sugar
B02740,Airtime1000
B02740,Milk
B02741,Onions
B02741,Cooking Oil
B02741,Bread
B02741,Sugar
B02741,Biscuits
B02741,Milk
B02742,Cooking Oil
B02742,Tea
B02742,Rice
B02742,Likuni Phala
B02742,Toothpaste
B02742,Biscuits
B02743,Onions
B02743,Tomatoes
B02743,Water
B02743,Beans
B02743,Tea
B02743,Sugar
B02744,Bread
B02744,Airtime1000
B02744,Potatoes
B02744,Milk
B02745,Soft Drink
B02745,Onions
B02745,Potatoes
B02745,Eggs
B02745,Tomatoes
B02745,Soap
B02745,Bread
B02745,Biscuits
B02746,Tea
B02746,Toothpaste
B02747,Tomatoes
B02747,Eggs
B02747,Beans
B02747,Bread
B02747,Milk
B02748,Cooking Oil
B02748,Chicken
B02749,Water
B02749,Cooking Oil
B02749,Beans
B02749,Soap
B02750,Water
B02750,Biscuits
B02750,Toothpaste
B02751,Onions
B02751,Eggs
B02751,Water
B02751,Toothpaste
B02751,Soap
B02752,Onions
B02752,Chicken
B02752,Water
B02752,Rice
B02752,Toothpaste
B02752,Soap
B02752,Airtime1000
B02752,Milk
B02753,Chicken
B02753,Cooking Oil
B02753,Tea
B02753,Soap
B02753,Milk
B02754,Water
B02754,Beans
B02754,Rice
B02754,Sugar
B02754,Biscuits
B02754,Milk
B02755,Sugar
B02755,Cooking Oil
B02755,Water
B02756,Soft Drink
B02756,Onions
B02756,Chicken
B02756,Bread
B02756,Milk
B02757,Chicken
B02757,Eggs
B02757,Water
B02757,Tea
B02757,Rice
B02757,Bread
B02757,Sugar
B02757,Biscuits
B02757,Milk
B02758,Potatoes
B02758,Eggs
B02758,Beans
B02758,Toothpaste
B02758,Sugar
B02759,Beans
B02759,Tea
B02760,Cooking Oil
B02760,Potatoes
B02760,Beans
B02760,Sugar
B02760,Biscuits
B02760,Airtime1000
B02761,Onions
B02761,Chicken
B02761,Bread
B02761,Airtime2000
B02761,Likuni Phala
B02761,Sugar
B02761,Soap
B02761,Biscuits
B02761,Milk
B02762,Potatoes
B02762,Beans
B02762,Bread
B02762,Tea
B02762,Sugar
B02763,Cooking Oil
B02763,Potatoes
B02763,Water
B02763,Toothpaste
B02763,Soap
B02763,Airtime1000
B02764,Beans
B02764,Soap
B02764,Toothpaste
B02765,Sugar
B02765,Airtime1000
B02765,Airtime2000
B02766,Soft Drink
B02766,Biscuits
B02766,Tomatoes
B02766,Onions
B02767,Soft Drink
B02767,Rice
B02767,Likuni Phala
B02767,Toothpaste
B02767,Soap
B02768,Soft Drink
B02768,Onions
B02768,Potatoes
B02768,Tomatoes
B02768,Eggs
B02768,Water
B02768,Toothpaste
B02768,Soap
B02769,Cooking Oil
B02769,Bread
B02769,Airtime2000
B02769,Toothpaste
B02769,Soap
B02769,Milk
B02770,Sugar
B02770,Potatoes
B02770,Rice
B02770,Beans
B02771,Chicken
B02771,Cooking Oil
B02771,Eggs
B02771,Tea
B02771,Toothpaste
B02771,Biscuits
B02771,Airtime1000
B02772,Sugar
B02772,Biscuits
B02772,Airtime1000
B02772,Chicken
B02773,Cooking Oil
B02773,Airtime1000
B02773,Chicken
B02774,Tomatoes
B02774,Milk
B02774,Sugar
B02774,Toothpaste
B02775,Airtime2000
B02775,Likuni Phala
B02775,Toothpaste
B02776,Cooking Oil
B02776,Tea
B02776,Rice
B02776,Likuni Phala
B02776,Sugar
B02777,Potatoes
B02777,Eggs
B02777,Airtime2000
B02777,Milk
B02778,Sugar
B02778,Tomatoes
B02778,Beans
B02778,Chicken
B02779,Chicken
B02779,Potatoes
B02779,Bread
B02779,Rice
B02779,Tea
B02780,Chicken
B02780,Eggs
B02780,Water
B02780,Beans
B02780,Likuni Phala
B02780,Biscuits
B02780,Airtime1000
B02781,Tea
B02781,Eggs
B02781,Airtime2000
B02781,Milk
B02782,Cooking Oil
B02782,Bread
B02782,Rice
B02783,Eggs
B02783,Beans
B02783,Bread
B02783,Tea
B02783,Milk
B02784,Chicken
B02784,Onions
B02784,Cooking Oil
B02784,Eggs
B02784,Tomatoes
B02784,Water
B02784,Toothpaste
B02784,Biscuits
B02785,Cooking Oil
B02785,Bread
B02786,Biscuits
B02786,Potatoes
B02786,Chicken
B02786,Milk
B02787,Cooking Oil
B02787,Eggs
B02787,Toothpaste
B02787,Biscuits
B02787,Milk
B02788,Soft Drink
B02788,Cooking Oil
B02788,Bread
B02788,Rice
B02788,Airtime1000
B02789,Chicken
B02789,Cooking Oil
B02789,Potatoes
B02789,Eggs
B02789,Airtime1000
B02789,Milk
B02790,Airtime1000
B02790,Tomatoes
B02791,Soft Drink
B02791,Cooking Oil
B02791,Rice
B02791,Milk
B02792,Soft Drink
B02792,Water
B02792,Bread
B02792,Rice
B02792,Toothpaste
B02792,Milk
B02793,Chicken
B02793,Onions
B02793,Cooking Oil
B02793,Tomatoes
B02793,Tea
B02793,Bread
B02793,Likuni Phala
B02793,Soap
B02794,Beans
B02794,Tomatoes
B02794,Eggs
B02794,Toothpaste
B02795,Bread
B02795,Onions
B02795,Toothpaste
B02796,Onions
B02796,Rice
B02796,Sugar
B02796,Biscuits
B02796,Milk
B02797,Onions
B02797,Chicken
B02797,Cooking Oil
B02797,Potatoes
B02797,Rice
B02797,Toothpaste
B02797,Soap
B02798,Water
B02798,Cooking Oil
B02798,Biscuits
B02798,Eggs
B02799,Soap
B02799,Tea
B02799,Potatoes
B02800,Cooking Oil
B02800,Potatoes
B02800,Tomatoes
B02800,Eggs
B02800,Soap
B02801,Tea
B02801,Rice
B02802,Soap
B02802,Beans
B02802,Airtime2000
B02802,Likuni Phala
B02802,Toothpaste
B02802,Sugar
B02802,Biscuits
B02802,Milk
B02803,Eggs
B02803,Water
B02803,Likuni Phala
B02803,Sugar
B02803,Soap
B02804,Onions
B02804,Potatoes
B02804,Bread
B02804,Rice
B02804,Airtime1000
B02804,Milk
B02805,Soft Drink
B02805,Chicken
B02805,Water
B02805,Beans
B02805,Biscuits
B02806,Cooking Oil
B02806,Beans
B02806,Bread
B02806,Rice
B02806,Toothpaste
B02806,Sugar
B02806,Soap
B02807,Chicken
B02807,Onions
B02807,Biscuits
B02807,Cooking Oil
B02807,Water
B02807,Rice
B02807,Likuni Phala
B02807,Toothpaste
B02807,Soap
B02807,Airtime1000
B02808,Soft Drink
B02808,Cooking Oil
B02808,Potatoes
B02808,Eggs
B02808,Bread
B02808,Sugar
B02808,Soap
B02808,Airtime1000
B02809,Chicken
B02809,Soap
B02809,Beans
B02809,Water
B02809,Rice
B02809,Toothpaste
B02809,Sugar
B02809,Biscuits
B02810,Soft Drink
B02810,Tea
B02810,Eggs
B02810,Likuni Phala
B02811,Bread
B02811,Rice
B02812,Soft Drink
B02812,Soap
B02812,Airtime2000
B02812,Toothpaste
B02812,Biscuits
B02812,Milk
B02813,Soft Drink
B02813,Onions
B02813,Cooking Oil
B02813,Potatoes
B02813,Tomatoes
B02813,Water
B02813,Tea
B02813,Rice
B02813,Airtime1000
B02814,Cooking Oil
B02814,Tomatoes
B02814,Eggs
B02814,Bread
B02814,Rice
B02814,Airtime2000
B02814,Likuni Phala
B02814,Soap
B02814,Airtime1000
B02815,Potatoes
B02815,Tomatoes
B02815,Eggs
B02815,Beans
B02815,Likuni Phala
B02816,Biscuits
B02816,Eggs
B02816,Cooking Oil
B02816,Soap
B02817,Soft Drink
B02817,Chicken
B02817,Onions
B02817,Cooking Oil
B02817,Tomatoes
B02817,Tea
B02817,Rice
B02817,Airtime2000
B02817,Soap
B02818,Soft Drink
B02818,Chicken
B02818,Cooking Oil
B02818,Potatoes
B02818,Beans
B02818,Sugar
B02819,Cooking Oil
B02819,Potatoes
B02819,Eggs
B02819,Rice
B02819,Sugar
B02819,Soap
B02820,Onions
B02820,Tomatoes
B02820,Soap
B02820,Water
B02820,Beans
B02820,Bread
B02820,Toothpaste
B02820,Sugar
B02820,Biscuits
B02821,Soft Drink
B02821,Eggs
B02821,Bread
B02821,Likuni Phala
B02821,Biscuits
B02821,Milk
B02822,Soft Drink
B02822,Chicken
B02822,Cooking Oil
B02822,Water
B02822,Tea
B02822,Rice
B02822,Airtime1000
B02823,Onions
B02823,Cooking Oil
B02823,Eggs
B02823,Tea
B02823,Rice
B02823,Airtime2000
B02823,Likuni Phala
B02823,Toothpaste
B02823,Airtime1000
B02824,Chicken
B02824,Potatoes
B02824,Beans
B02824,Water
B02824,Bread
B02824,Rice
B02824,Airtime2000
B02824,Biscuits
B02825,Eggs
B02825,Beans
B02825,Water
B02825,Airtime2000
B02825,Likuni Phala
B02825,Milk
B02826,Soap
B02826,Bread
B02826,Cooking Oil
B02826,Chicken
B02827,Soft Drink
B02827,Tomatoes
B02827,Rice
B02827,Sugar
B02827,Soap
B02827,Milk
B02828,Eggs
B02828,Tea
B02828,Bread
B02828,Likuni Phala
B02828,Toothpaste
B02828,Sugar
B02828,Airtime1000
B02828,Milk
B02829,Cooking Oil
B02829,Soap
B02829,Rice
B02829,Airtime2000
B02829,Toothpaste
B02829,Biscuits
B02830,Bread
B02830,Tea
B02830,Toothpaste
B02830,Soap
B02830,Airtime1000
B02830,Milk
B02831,Soft Drink
B02831,Onions
B02831,Water
B02831,Airtime2000
B02831,Likuni Phala
B02831,Milk
B02832,Beans
B02832,Rice
B02832,Airtime2000
B02832,Chicken
B02833,Onions
B02833,Cooking Oil
B02833,Potatoes
B02833,Eggs
B02833,Beans
B02833,Bread
B02833,Biscuits
B02833,Milk
B02834,Soft Drink
B02834,Cooking Oil
B02834,Bread
B02834,Biscuits
B02835,Cooking Oil
B02835,Potatoes
B02835,Eggs
B02835,Water
B02835,Bread
B02835,Tea
B02835,Soap
B02835,Biscuits
B02836,Onions
B02836,Cooking Oil
B02836,Bread
B02836,Sugar
B02836,Biscuits
B02836,Airtime1000
B02836,Milk
B02837,Beans
B02837,Bread
B02837,Potatoes
B02838,Beans
B02838,Tea
B02838,Rice
B02838,Biscuits
B02838,Airtime1000
B02839,Cooking Oil
B02839,Tomatoes
B02839,Water
B02839,Bread
B02839,Rice
B02839,Likuni Phala
B02839,Soap
B02840,Chicken
B02840,Cooking Oil
B02840,Tomatoes
B02840,Water
B02840,Airtime2000
B02840,Likuni Phala
B02840,Sugar
B02840,Biscuits
B02841,Water
B02841,Biscuits
B02841,Rice
B02841,Cooking Oil
B02842,Beans
B02842,Biscuits
B02842,Airtime1000
B02842,Milk
B02843,Sugar
B02843,Airtime1000
B02843,Onions
B02843,Milk
B02844,Soft Drink
B02844,Onions
B02844,Cooking Oil
B02844,Potatoes
B02844,Eggs
B02844,Bread
B02844,Airtime2000
B02844,Toothpaste
B02844,Sugar
B02844,Milk
B02845,Onions
B02845,Potatoes
B02845,Tea
B02845,Sugar
B02845,Soap
B02846,Water
B02846,Tea
B02846,Sugar
B02846,Beans
B02847,Soft Drink
B02847,Chicken
B02847,Potatoes
B02847,Water
B02847,Bread
B02847,Airtime2000
B02847,Likuni Phala
B02847,Toothpaste
B02847,Sugar
B02847,Soap
B02847,Biscuits
B02848,Chicken
B02848,Onions
B02848,Cooking Oil
B02848,Potatoes
B02848,Tomatoes
B02848,Water
B02848,Toothpaste
B02848,Soap
B02849,Onions
B02849,Water
B02849,Rice
B02849,Likuni Phala
B02849,Biscuits
B02850,Chicken
B02850,Tea
B02850,Bread
B02850,Rice
B02850,Likuni Phala
B02850,Airtime2000
B02850,Biscuits
B02850,Airtime1000
B02851,Soap
B02851,Toothpaste
B02851,Rice
B02851,Biscuits
B02852,Chicken
B02852,Eggs
B02852,Rice
B02852,Airtime2000
B02852,Toothpaste
B02852,Sugar
B02853,Chicken
B02853,Biscuits
B02853,Eggs
B02853,Likuni Phala
B02853,Toothpaste
B02853,Sugar
B02853,Soap
B02853,Airtime1000
B02853,Milk
B02854,Tea
B02854,Tomatoes
B02855,Cooking Oil
B02855,Eggs
B02855,Bread
B02855,Toothpaste
B02855,Milk
B02856,Biscuits
B02856,Potatoes
B02856,Airtime1000
B02856,Bread
B02857,Cooking Oil
B02857,Potatoes
B02857,Bread
B02857,Rice
B02857,Tea
B02857,Sugar
B02857,Biscuits
B02857,Airtime1000
B02857,Milk
B02858,Biscuits
B02858,Potatoes
B02858,Likuni Phala
B02859,Soft Drink
B02859,Water
B02859,Airtime2000
B02859,Likuni Phala
B02859,Sugar
B02859,Biscuits
B02859,Airtime1000
B02860,Soft Drink
B02860,Cooking Oil
B02860,Potatoes
B02860,Eggs
B02860,Beans
B02860,Tea
B02860,Soap
B02860,Milk
B02861,Eggs
B02861,Beans
B02861,Airtime2000
B02861,Toothpaste
B02861,Biscuits
B02862,Sugar
B02862,Bread
B02862,Rice
B02862,Milk
B02863,Water
B02863,Tea
B02863,Chicken
B02864,Sugar
B02864,Likuni Phala
B02865,Potatoes
B02865,Water
B02865,Airtime2000
B02865,Biscuits
B02865,Airtime1000
B02866,Chicken
B02866,Eggs
B02866,Tea
B02866,Airtime2000
B02866,Toothpaste
B02866,Sugar
B02866,Airtime1000
B02866,Milk
B02867,Chicken
B02867,Onions
B02867,Cooking Oil
B02867,Potatoes
B02867,Toothpaste
B02867,Soap
B02867,Airtime1000
B02868,Onions
B02868,Potatoes
B02868,Beans
B02868,Tea
B02868,Toothpaste
B02868,Airtime1000
B02869,Bread
B02869,Airtime2000
B02869,Likuni Phala
B02869,Soap
B02869,Milk
B02870,Soap
B02870,Airtime2000
B02870,Chicken
B02871,Cooking Oil
B02871,Eggs
B02871,Beans
B02871,Bread
B02871,Tea
B02871,Milk
B02872,Onions
B02872,Eggs
B02872,Bread
B02872,Rice
B02872,Toothpaste
B02872,Sugar
B02872,Soap
B02873,Likuni Phala
B02874,Beans
B02874,Toothpaste
B02875,Cooking Oil
B02875,Soap
B02875,Likuni Phala
B02875,Chicken
B02876,Soft Drink
B02876,Soap
B02876,Chicken
B02876,Milk
B02877,Soft Drink
B02877,Onions
B02877,Tea
B02877,Airtime2000
B02877,Toothpaste
B02877,Sugar
B02877,Milk
B02878,Beans
B02878,Potatoes
B02879,Potatoes
B02879,Eggs
B02879,Beans
B02879,Toothpaste
B02879,Biscuits
B02879,Milk
B02880,Soft Drink
B02880,Onions
B02880,Chicken
B02880,Tomatoes
B02880,Water
B02880,Toothpaste
B02880,Soap
B02880,Airtime1000
B02880,Milk
B02881,Onions
B02881,Tomatoes
B02881,Water
B02881,Tea
B02881,Rice
B02881,Airtime2000
B02881,Sugar
B02882,Onions
B02882,Cooking Oil
B02882,Eggs
B02882,Water
B02882,Toothpaste
B02882,Soap
B02883,Beans
B02883,Sugar
B02883,Airtime2000
B02884,Soft Drink
