event_time,store_id,queue_length,transactions_last_15min,stock_alerts
2025-06-07 09:22:00,STORE11,2,3,2
2025-06-07 09:27:00,STORE06,2,7,1
2025-06-07 09:28:00,STORE05,3,8,1
2025-06-07 09:37:00,STORE11,1,4,0
2025-06-07 09:38:00,STORE09,0,7,3
2025-06-07 09:44:00,STORE05,3,5,0
2025-06-07 09:51:00,STORE04,1,13,2
2025-06-07 09:56:00,STORE08,4,6,0
2025-06-07 10:01:00,STORE11,5,7,1
2025-06-07 10:07:00,STORE09,3,7,1
2025-06-07 10:11:00,STORE08,0,7,2
2025-06-07 10:15:00,STORE06,6,6,1
2025-06-07 10:18:00,STORE03,5,3,2
2025-06-07 10:23:00,STORE06,3,6,0
2025-06-07 10:28:00,STORE03,5,6,1
2025-06-07 10:35:00,STORE09,5,5,0
2025-06-07 10:40:00,STORE04,2,7,0
2025-06-07 10:44:00,STORE05,3,7,1
2025-06-07 10:50:00,STORE08,6,9,2
2025-06-07 10:56:00,STORE09,0,6,2
2025-06-07 11:02:00,STORE12,4,3,1
2025-06-07 11:06:00,STORE03,4,4,0
2025-06-07 11:11:00,STORE03,1,3,1
2025-06-07 11:17:00,STORE09,5,7,1
2025-06-07 11:19:00,STORE03,6,2,1
2025-06-07 11:26:00,STORE02,5,7,2
2025-06-07 11:32:00,STORE02,6,8,1
2025-06-07 11:36:00,STORE01,2,5,1
2025-06-07 11:38:00,STORE10,2,6,1
2025-06-07 11:43:00,STORE10,5,7,0
2025-06-07 11:51:00,STORE09,6,9,1
2025-06-07 11:56:00,STORE04,8,5,2
2025-06-07 12:00:00,STORE11,5,7,1
2025-06-07 12:04:00,STORE09,6,6,3
2025-06-07 12:08:00,STORE10,2,7,1
2025-06-07 12:17:00,STORE02,0,7,0
2025-06-07 12:22:00,STORE02,3,15,1
2025-06-07 12:27:00,STORE04,5,8,2
2025-06-07 12:29:00,STORE02,4,7,0
2025-06-07 12:37:00,STORE11,1,2,1
2025-06-07 12:42:00,STORE11,3,5,0
2025-06-07 12:44:00,STORE10,4,9,2
2025-06-07 12:52:00,STORE09,5,10,2
2025-06-07 12:55:00,STORE11,6,10,2
2025-06-07 13:00:00,STORE05,4,5,0
2025-06-07 13:05:00,STORE11,2,9,3
2025-06-07 13:12:00,STORE12,2,4,1
2025-06-07 13:14:00,STORE11,8,6,0
2025-06-07 13:19:00,STORE10,2,10,2
2025-06-07 13:26:00,STORE04,4,5,2
2025-06-07 13:32:00,STORE04,4,5,2
2025-06-07 13:36:00,STORE04,6,9,0
2025-06-07 13:41:00,STORE08,4,8,2
2025-06-07 13:43:00,STORE06,4,6,1
2025-06-07 13:52:00,STORE02,3,11,0
2025-06-07 13:53:00,STORE02,3,9,2
2025-06-07 13:58:00,STORE08,3,7,3
2025-06-07 14:05:00,STORE02,3,9,0
2025-06-07 14:10:00,STORE06,6,12,2
2025-06-07 14:13:00,STORE10,3,6,2
2025-06-07 14:22:00,STORE08,7,6,2
2025-06-07 14:23:00,STORE03,9,2,2
2025-06-07 14:32:00,STORE03,5,7,0
2025-06-07 14:33:00,STORE12,5,7,1
2025-06-07 14:41:00,STORE03,6,9,3
2025-06-07 14:43:00,STORE05,4,9,1
2025-06-07 14:52:00,STORE03,6,6,2
2025-06-07 14:54:00,STORE11,4,3,1
2025-06-07 15:00:00,STORE08,5,6,1
2025-06-07 15:05:00,STORE05,4,9,2
2025-06-07 15:11:00,STORE04,5,4,2
2025-06-07 15:15:00,STORE02,4,8,2
2025-06-07 15:22:00,STORE02,5,8,0
2025-06-07 15:25:00,STORE05,4,9,3
2025-06-07 15:32:00,STORE08,3,6,1
2025-06-07 15:34:00,STORE11,5,7,1
2025-06-07 15:42:00,STORE06,2,9,1
2025-06-07 15:47:00,STORE11,7,9,0
2025-06-07 15:50:00,STORE10,0,10,1
2025-06-07 15:57:00,STORE03,5,6,3
2025-06-07 16:01:00,STORE06,4,7,1
2025-06-07 16:03:00,STORE11,6,6,0
2025-06-07 16:12:00,STORE07,4,5,0
2025-06-07 16:17:00,STORE11,3,5,3
2025-06-07 16:18:00,STORE10,3,3,2
2025-06-07 16:23:00,STORE02,3,5,2
2025-06-07 16:32:00,STORE08,5,6,2
2025-06-07 16:35:00,STORE11,3,4,0
2025-06-07 16:42:00,STORE04,6,9,1
2025-06-07 16:47:00,STORE04,3,6,0
2025-06-07 16:48:00,STORE08,3,7,1
2025-06-07 16:54:00,STORE12,2,7,1
2025-06-07 16:59:00,STORE09,8,6,1
2025-06-07 17:07:00,STORE11,5,3,0
2025-06-07 17:11:00,STORE02,8,3,0
2025-06-07 17:14:00,STORE06,7,2,0
2025-06-07 17:19:00,STORE11,4,7,2
2025-06-07 17:23:00,STORE02,3,3,0
2025-06-07 17:30:00,STORE09,2,11,1
2025-06-07 17:36:00,STORE02,1,6,2
2025-06-07 17:39:00,STORE02,3,7,4
2025-06-07 17:46:00,STORE08,0,9,0
2025-06-07 17:52:00,STORE05,7,10,0
2025-06-07 17:55:00,STORE11,6,6,0
2025-06-07 17:58:00,STORE02,4,2,1
2025-06-07 18:06:00,STORE12,2,4,0
2025-06-07 18:09:00,STORE08,5,9,2
2025-06-07 18:15:00,STORE10,1,2,1
2025-06-07 18:22:00,STORE06,4,7,1
2025-06-07 18:25:00,STORE12,4,7,1
2025-06-07 18:28:00,STORE10,4,8,2
2025-06-07 18:37:00,STORE10,1,7,0
2025-06-07 18:38:00,STORE07,4,4,0
2025-06-07 18:43:00,STORE06,4,6,1
2025-06-07 18:49:00,STORE03,5,7,3
2025-06-07 18:53:00,STORE12,3,4,1
2025-06-07 18:59:00,STORE09,2,4,1
2025-06-07 19:03:00,STORE12,5,6,1
2025-06-07 19:11:00,STORE12,8,5,0
2025-06-07 19:16:00,STORE01,5,9,1
2025-06-07 19:20:00,STORE07,4,9,3
2025-06-07 19:25:00,STORE07,4,2,2
2025-06-07 19:32:00,STORE04,2,6,2
2025-06-07 19:33:00,STORE08,4,8,0
2025-06-07 19:42:00,STORE07,4,4,0
2025-06-07 19:47:00,STORE04,2,6,1
2025-06-07 19:48:00,STORE12,3,7,0
2025-06-07 19:57:00,STORE05,1,8,1
2025-06-07 19:59:00,STORE04,7,6,1
2025-06-07 20:06:00,STORE03,6,6,0
2025-06-07 20:09:00,STORE07,4,6,0
2025-06-07 20:14:00,STORE04,3,8,4
2025-06-07 20:21:00,STORE07,3,6,0
2025-06-07 20:24:00,STORE05,5,12,0
2025-06-07 20:32:00,STORE02,4,9,0
2025-06-07 20:33:00,STORE08,5,7,1
2025-06-07 20:42:00,STORE02,4,3,0
2025-06-07 20:46:00,STORE03,3,11,0
2025-06-07 20:49:00,STORE05,3,2,0
2025-06-07 20:56:00,STORE06,8,6,2
2025-06-07 21:00:00,STORE09,4,3,1
2025-06-07 21:05:00,STORE10,3,3,1
2025-06-07 21:12:00,STORE08,4,7,1
2025-06-07 21:17:00,STORE09,2,14,0
2025-06-07 21:19:00,STORE04,4,7,1
2025-06-07 21:25:00,STORE07,2,7,1
2025-06-07 21:31:00,STORE09,2,8,1
2025-06-07 21:35:00,STORE07,4,7,1
2025-06-07 21:39:00,STORE02,5,12,0
2025-06-07 21:44:00,STORE10,2,3,1
2025-06-07 21:52:00,STORE06,7,9,1
2025-06-07 21:54:00,STORE12,8,7,2
2025-06-07 22:00:00,STORE07,4,5,4
2025-06-07 22:07:00,STORE10,6,7,2
2025-06-07 22:09:00,STORE11,4,10,1
2025-06-07 22:15:00,STORE12,6,11,0
2025-06-07 22:18:00,STORE08,4,4,1
2025-06-07 22:23:00,STORE08,2,9,0
2025-06-07 22:28:00,STORE10,6,9,1
2025-06-07 22:36:00,STORE02,5,6,0
2025-06-07 22:41:00,STORE11,8,4,0
2025-06-07 22:47:00,STORE10,3,8,0
2025-06-07 22:50:00,STORE05,4,8,0
2025-06-07 22:56:00,STORE05,3,7,0
2025-06-07 22:58:00,STORE10,2,2,1
2025-06-07 23:07:00,STORE01,2,5,1
2025-06-07 23:10:00,STORE06,3,7,0
2025-06-07 23:17:00,STORE12,3,9,0
2025-06-07 23:20:00,STORE02,4,9,1
2025-06-07 23:25:00,STORE04,8,6,1
2025-06-07 23:32:00,STORE01,4,5,1
2025-06-07 23:35:00,STORE05,3,9,1
2025-06-07 23:38:00,STORE01,1,2,0
2025-06-07 23:45:00,STORE04,6,5,0
2025-06-07 23:49:00,STORE07,3,4,1
2025-06-07 23:57:00,STORE07,3,7,1
2025-06-07 23:59:00,STORE01,1,7,1
2025-06-08 00:04:00,STORE06,5,13,1
2025-06-08 00:11:00,STORE04,9,6,0
2025-06-08 00:16:00,STORE06,5,9,0
2025-06-08 00:19:00,STORE04,5,7,0
2025-06-08 00:24:00,STORE01,4,8,1
2025-06-08 00:31:00,STORE03,5,8,2
2025-06-08 00:35:00,STORE06,7,7,2
2025-06-08 00:40:00,STORE09,2,8,0
2025-06-08 00:47:00,STORE04,2,7,1
2025-06-08 00:50:00,STORE10,5,5,1
2025-06-08 00:54:00,STORE03,3,8,0
2025-06-08 01:00:00,STORE02,3,7,0
2025-06-08 01:06:00,STORE08,2,6,0
2025-06-08 01:09:00,STORE01,3,9,1
2025-06-08 01:15:00,STORE09,3,9,0
2025-06-08 01:22:00,STORE09,6,12,1
2025-06-08 01:23:00,STORE04,3,5,2
2025-06-08 01:31:00,STORE06,6,11,0
2025-06-08 01:33:00,STORE05,2,10,0
2025-06-08 01:42:00,STORE11,3,6,0
2025-06-08 01:46:00,STORE06,5,7,2
2025-06-08 01:49:00,STORE03,5,5,0
2025-06-08 01:56:00,STORE06,4,5,2
2025-06-08 01:58:00,STORE11,3,6,0
2025-06-08 02:05:00,STORE03,4,7,1
2025-06-08 02:08:00,STORE08,2,5,1
2025-06-08 02:16:00,STORE08,6,4,1
2025-06-08 02:22:00,STORE11,4,11,2
2025-06-08 02:23:00,STORE02,5,2,2
2025-06-08 02:30:00,STORE07,4,9,1
2025-06-08 02:37:00,STORE08,6,10,2
2025-06-08 02:38:00,STORE01,5,3,1
2025-06-08 02:47:00,STORE07,6,11,2
2025-06-08 02:50:00,STORE10,4,4,2
2025-06-08 02:56:00,STORE01,4,5,0
2025-06-08 03:01:00,STORE11,4,6,1
2025-06-08 03:04:00,STORE11,3,9,2
2025-06-08 03:08:00,STORE01,4,3,0
2025-06-08 03:16:00,STORE08,5,8,0
2025-06-08 03:20:00,STORE06,2,7,0
2025-06-08 03:25:00,STORE10,2,5,1
2025-06-08 03:31:00,STORE09,1,7,2
2025-06-08 03:34:00,STORE09,3,12,0
2025-06-08 03:39:00,STORE10,3,13,2
2025-06-08 03:47:00,STORE07,2,5,0
2025-06-08 03:48:00,STORE11,8,5,0
2025-06-08 03:53:00,STORE07,1,7,0
2025-06-08 04:00:00,STORE02,3,4,1
2025-06-08 04:04:00,STORE08,1,6,0
2025-06-08 04:08:00,STORE06,2,9,0
2025-06-08 04:14:00,STORE10,5,10,1
2025-06-08 04:20:00,STORE03,4,11,1
2025-06-08 04:24:00,STORE11,4,8,1
2025-06-08 04:28:00,STORE10,6,5,3
2025-06-08 04:34:00,STORE10,4,8,1
2025-06-08 04:40:00,STORE05,3,8,0
2025-06-08 04:45:00,STORE07,3,11,0
2025-06-08 04:48:00,STORE09,6,8,2
2025-06-08 04:57:00,STORE03,3,5,1
2025-06-08 05:00:00,STORE09,9,3,0
2025-06-08 05:05:00,STORE03,4,4,1
2025-06-08 05:10:00,STORE06,3,6,0
2025-06-08 05:17:00,STORE03,0,12,1
2025-06-08 05:21:00,STORE08,4,5,3
2025-06-08 05:24:00,STORE11,5,9,1
2025-06-08 05:29:00,STORE04,5,10,0
2025-06-08 05:34:00,STORE09,2,5,0
2025-06-08 05:42:00,STORE05,3,7,3
2025-06-08 05:46:00,STORE09,7,10,0
2025-06-08 05:50:00,STORE06,7,1,1
2025-06-08 05:57:00,STORE09,3,5,3
2025-06-08 06:02:00,STORE04,5,4,1
2025-06-08 06:03:00,STORE05,3,7,2
2025-06-08 06:12:00,STORE07,5,4,0
2025-06-08 06:14:00,STORE11,9,8,3
2025-06-08 06:20:00,STORE05,2,8,1
2025-06-08 06:25:00,STORE04,0,4,2
2025-06-08 06:29:00,STORE11,4,10,2
2025-06-08 06:37:00,STORE10,3,2,0
2025-06-08 06:39:00,STORE01,6,8,0
2025-06-08 06:43:00,STORE01,5,7,1
2025-06-08 06:49:00,STORE12,4,9,2
2025-06-08 06:57:00,STORE01,4,4,0
2025-06-08 06:58:00,STORE08,2,9,2
2025-06-08 07:07:00,STORE07,4,10,3
2025-06-08 07:12:00,STORE10,3,7,0
2025-06-08 07:14:00,STORE10,3,13,1
2025-06-08 07:19:00,STORE08,5,9,0
2025-06-08 07:25:00,STORE09,4,9,1
2025-06-08 07:32:00,STORE09,4,7,1
2025-06-08 07:33:00,STORE04,2,7,0
2025-06-08 07:40:00,STORE11,0,5,0
2025-06-08 07:43:00,STORE11,3,5,2
2025-06-08 07:48:00,STORE11,5,7,0
2025-06-08 07:56:00,STORE11,5,4,0
2025-06-08 07:58:00,STORE08,4,8,1
2025-06-08 08:04:00,STORE06,1,14,0
2025-06-08 08:11:00,STORE05,4,8,0
2025-06-08 08:16:00,STORE10,5,8,1
2025-06-08 08:18:00,STORE12,5,7,2
2025-06-08 08:23:00,STORE04,1,8,1
2025-06-08 08:29:00,STORE11,4,7,2
2025-06-08 08:33:00,STORE09,3,8,0
2025-06-08 08:41:00,STORE03,3,7,2
2025-06-08 08:44:00,STORE04,6,9,2
2025-06-08 08:49:00,STORE11,1,6,1
2025-06-08 08:57:00,STORE01,2,12,0
2025-06-08 09:01:00,STORE01,6,4,1
2025-06-08 09:03:00,STORE08,4,4,0
2025-06-08 09:12:00,STORE08,3,7,2
2025-06-08 09:14:00,STORE11,5,9,0
2025-06-08 09:20:00,STORE01,4,6,0
2025-06-08 09:25:00,STORE11,4,4,0
2025-06-08 09:29:00,STORE08,1,9,1
2025-06-08 09:33:00,STORE08,1,7,0
2025-06-08 09:42:00,STORE09,5,9,0
2025-06-08 09:44:00,STORE11,2,7,1
2025-06-08 09:50:00,STORE10,1,6,1
2025-06-08 09:56:00,STORE02,5,9,3
2025-06-08 10:01:00,STORE03,0,8,0
2025-06-08 10:07:00,STORE06,7,4,1
2025-06-08 10:12:00,STORE06,2,8,0
2025-06-08 10:14:00,STORE04,5,9,2
2025-06-08 10:19:00,STORE09,9,10,2
2025-06-08 10:27:00,STORE10,5,7,2
2025-06-08 10:29:00,STORE10,2,7,1
2025-06-08 10:37:00,STORE03,1,10,0
2025-06-08 10:41:00,STORE08,8,7,1
2025-06-08 10:43:00,STORE04,9,11,0
2025-06-08 10:52:00,STORE06,2,10,2
2025-06-08 10:57:00,STORE06,4,5,1
2025-06-08 11:00:00,STORE05,4,10,0
2025-06-08 11:03:00,STORE09,5,5,1
2025-06-08 11:08:00,STORE06,5,7,0
2025-06-08 11:14:00,STORE01,6,6,0
2025-06-08 11:20:00,STORE01,4,9,4
2025-06-08 11:23:00,STORE08,2,5,1
2025-06-08 11:32:00,STORE05,0,6,0
2025-06-08 11:36:00,STORE05,1,12,0
2025-06-08 11:40:00,STORE07,1,8,1
2025-06-08 11:44:00,STORE06,2,7,1
2025-06-08 11:49:00,STORE10,0,6,1
2025-06-08 11:57:00,STORE11,3,7,1
2025-06-08 11:59:00,STORE08,3,7,1
2025-06-08 12:05:00,STORE08,6,7,1
2025-06-08 12:10:00,STORE04,8,6,1
2025-06-08 12:16:00,STORE07,3,4,2
2025-06-08 12:20:00,STORE11,6,6,1
2025-06-08 12:27:00,STORE01,3,8,4
2025-06-08 12:29:00,STORE07,4,9,1
2025-06-08 12:37:00,STORE11,3,4,2
2025-06-08 12:41:00,STORE10,4,7,0
2025-06-08 12:44:00,STORE10,6,5,1
2025-06-08 12:50:00,STORE09,3,3,1
2025-06-08 12:55:00,STORE03,10,9,1
2025-06-08 12:59:00,STORE02,4,5,2
2025-06-08 13:07:00,STORE08,6,2,0
2025-06-08 13:09:00,STORE01,5,9,1
2025-06-08 13:17:00,STORE03,8,7,1
2025-06-08 13:20:00,STORE07,3,7,2
2025-06-08 13:26:00,STORE08,2,4,0
2025-06-08 13:30:00,STORE09,5,5,1
2025-06-08 13:35:00,STORE10,6,6,1
2025-06-08 13:39:00,STORE06,1,4,1
2025-06-08 13:44:00,STORE04,4,5,0
2025-06-08 13:48:00,STORE03,4,9,0
2025-06-08 13:56:00,STORE11,3,9,2
2025-06-08 14:01:00,STORE05,2,5,2
2025-06-08 14:03:00,STORE05,1,3,1
2025-06-08 14:12:00,STORE04,5,8,0
2025-06-08 14:17:00,STORE10,7,4,1
2025-06-08 14:18:00,STORE05,3,7,0
2025-06-08 14:24:00,STORE04,3,13,0
2025-06-08 14:29:00,STORE02,5,8,0
2025-06-08 14:37:00,STORE01,5,7,1
2025-06-08 14:40:00,STORE04,7,3,1
2025-06-08 14:45:00,STORE08,6,5,0
2025-06-08 14:52:00,STORE06,3,10,1
2025-06-08 14:53:00,STORE10,4,9,0
2025-06-08 14:58:00,STORE08,2,9,0
2025-06-08 15:06:00,STORE04,2,7,1
2025-06-08 15:08:00,STORE09,5,8,2
2025-06-08 15:16:00,STORE06,5,6,1
2025-06-08 15:22:00,STORE07,4,3,0
2025-06-08 15:27:00,STORE05,3,11,2
2025-06-08 15:30:00,STORE04,3,10,0
2025-06-08 15:36:00,STORE03,3,5,0
2025-06-08 15:42:00,STORE02,3,8,0
2025-06-08 15:46:00,STORE03,3,8,2
2025-06-08 15:48:00,STORE06,5,7,2
2025-06-08 15:54:00,STORE11,2,4,1
2025-06-08 15:59:00,STORE04,1,3,0
2025-06-08 16:04:00,STORE12,3,8,0
2025-06-08 16:12:00,STORE03,3,7,0
2025-06-08 16:16:00,STORE09,3,10,0
2025-06-08 16:21:00,STORE10,4,8,1
2025-06-08 16:24:00,STORE08,3,9,1
2025-06-08 16:30:00,STORE10,6,10,1
2025-06-08 16:35:00,STORE01,3,4,0
2025-06-08 16:41:00,STORE09,2,8,0
2025-06-08 16:46:00,STORE08,6,10,0
2025-06-08 16:50:00,STORE10,2,8,0
2025-06-08 16:55:00,STORE06,4,6,1
2025-06-08 17:00:00,STORE03,3,8,1
2025-06-08 17:07:00,STORE01,2,5,2
2025-06-08 17:09:00,STORE06,6,3,1
2025-06-08 17:17:00,STORE09,3,4,0
2025-06-08 17:18:00,STORE07,4,4,2
2025-06-08 17:23:00,STORE04,7,5,1
2025-06-08 17:29:00,STORE03,3,7,1
2025-06-08 17:36:00,STORE05,2,6,1
2025-06-08 17:41:00,STORE05,5,10,2
2025-06-08 17:44:00,STORE09,5,4,1
2025-06-08 17:51:00,STORE06,3,10,2
2025-06-08 17:53:00,STORE04,7,7,1
2025-06-08 18:01:00,STORE04,2,8,1
2025-06-08 18:04:00,STORE11,1,10,2
2025-06-08 18:10:00,STORE11,6,4,3
2025-06-08 18:16:00,STORE02,3,5,1
2025-06-08 18:19:00,STORE04,2,5,1
2025-06-08 18:27:00,STORE04,3,3,2
2025-06-08 18:32:00,STORE06,5,9,0
2025-06-08 18:35:00,STORE10,3,10,1
2025-06-08 18:42:00,STORE05,6,5,1
2025-06-08 18:46:00,STORE05,2,6,1
2025-06-08 18:49:00,STORE08,6,11,1
2025-06-08 18:54:00,STORE11,5,7,1
2025-06-08 19:00:00,STORE04,7,4,1
2025-06-08 19:04:00,STORE04,5,10,0
2025-06-08 19:11:00,STORE05,4,4,0
2025-06-08 19:17:00,STORE10,0,11,3
2025-06-08 19:22:00,STORE08,5,8,0
2025-06-08 19:24:00,STORE11,4,3,1
2025-06-08 19:32:00,STORE08,5,6,0
2025-06-08 19:36:00,STORE04,4,5,0
2025-06-08 19:41:00,STORE06,4,5,1
2025-06-08 19:43:00,STORE08,3,5,0
2025-06-08 19:51:00,STORE02,4,6,2
2025-06-08 19:55:00,STORE07,3,6,0
2025-06-08 20:01:00,STORE09,3,11,0
2025-06-08 20:06:00,STORE11,3,6,3
2025-06-08 20:09:00,STORE12,2,3,0
2025-06-08 20:14:00,STORE05,3,9,2
2025-06-08 20:21:00,STORE04,2,3,1
2025-06-08 20:27:00,STORE10,5,3,3
2025-06-08 20:28:00,STORE02,4,10,0
2025-06-08 20:37:00,STORE01,5,6,1
2025-06-08 20:41:00,STORE05,4,10,4
2025-06-08 20:45:00,STORE01,8,7,1
2025-06-08 20:50:00,STORE07,3,12,2
2025-06-08 20:57:00,STORE05,3,3,0
2025-06-08 20:58:00,STORE01,5,5,0
2025-06-08 21:06:00,STORE08,4,7,2
2025-06-08 21:10:00,STORE04,1,7,3
2025-06-08 21:16:00,STORE09,6,7,1
2025-06-08 21:21:00,STORE02,4,10,0
2025-06-08 21:26:00,STORE08,3,6,0
2025-06-08 21:29:00,STORE06,4,11,1
2025-06-08 21:33:00,STORE01,2,8,0
2025-06-08 21:40:00,STORE08,2,6,1
2025-06-08 21:43:00,STORE02,1,8,0
2025-06-08 21:48:00,STORE01,1,7,3
2025-06-08 21:54:00,STORE11,5,6,0
2025-06-08 21:58:00,STORE02,4,1,0
2025-06-08 22:04:00,STORE05,5,7,0
2025-06-08 22:11:00,STORE10,1,8,2
2025-06-08 22:13:00,STORE10,3,12,0
2025-06-08 22:22:00,STORE02,3,7,2
2025-06-08 22:26:00,STORE01,2,6,0
2025-06-08 22:30:00,STORE05,5,7,0
2025-06-08 22:37:00,STORE01,1,11,1
2025-06-08 22:39:00,STORE07,2,2,0
2025-06-08 22:43:00,STORE03,4,3,0
2025-06-08 22:52:00,STORE04,1,8,3
2025-06-08 22:56:00,STORE07,3,8,0
2025-06-08 23:01:00,STORE07,5,6,1
2025-06-08 23:03:00,STORE01,4,7,3
2025-06-08 23:09:00,STORE03,5,10,1
2025-06-08 23:16:00,STORE09,5,7,1
2025-06-08 23:21:00,STORE07,3,8,0
2025-06-08 23:27:00,STORE07,5,9,1
2025-06-08 23:29:00,STORE10,5,11,0
2025-06-08 23:34:00,STORE07,3,9,3
2025-06-08 23:38:00,STORE07,3,12,1
2025-06-08 23:45:00,STORE04,3,4,2
2025-06-08 23:50:00,STORE08,1,4,2
2025-06-08 23:56:00,STORE12,5,15,2
2025-06-08 23:59:00,STORE12,6,10,1
2025-06-09 00:05:00,STORE09,4,2,1
2025-06-09 00:08:00,STORE10,3,6,3
2025-06-09 00:14:00,STORE09,5,8,2
2025-06-09 00:20:00,STORE03,3,6,0
2025-06-09 00:26:00,STORE07,10,6,0
2025-06-09 00:31:00,STORE08,1,4,3
2025-06-09 00:36:00,STORE07,3,11,2
2025-06-09 00:40:00,STORE02,2,7,0
2025-06-09 00:47:00,STORE10,4,6,1
2025-06-09 00:49:00,STORE11,6,5,3
2025-06-09 00:57:00,STORE02,5,8,3
2025-06-09 00:58:00,STORE01,6,5,0
2025-06-09 01:05:00,STORE07,5,5,2
2025-06-09 01:12:00,STORE09,3,13,1
2025-06-09 01:16:00,STORE12,6,8,2
2025-06-09 01:18:00,STORE12,4,10,2
2025-06-09 01:27:00,STORE08,0,7,3
2025-06-09 01:28:00,STORE02,6,14,0
2025-06-09 01:37:00,STORE04,8,2,1
2025-06-09 01:41:00,STORE05,4,9,0
2025-06-09 01:43:00,STORE08,5,11,0
2025-06-09 01:50:00,STORE04,3,5,1
2025-06-09 01:57:00,STORE10,0,13,1
2025-06-09 02:00:00,STORE03,5,3,0
2025-06-09 02:03:00,STORE03,1,6,1
2025-06-09 02:10:00,STORE09,5,10,0
2025-06-09 02:14:00,STORE02,5,4,1
2025-06-09 02:21:00,STORE08,2,7,0
2025-06-09 02:24:00,STORE03,0,8,0
2025-06-09 02:31:00,STORE01,4,6,2
2025-06-09 02:36:00,STORE07,7,6,2
2025-06-09 02:38:00,STORE09,6,7,0
2025-06-09 02:45:00,STORE04,5,9,0
2025-06-09 02:48:00,STORE07,5,9,3
2025-06-09 02:54:00,STORE06,5,9,0
2025-06-09 03:01:00,STORE01,7,7,1
2025-06-09 03:04:00,STORE05,4,4,1
2025-06-09 03:12:00,STORE07,5,6,4
2025-06-09 03:15:00,STORE07,1,7,2
2025-06-09 03:18:00,STORE03,5,7,1
2025-06-09 03:25:00,STORE06,3,7,4
2025-06-09 03:31:00,STORE02,1,8,0
2025-06-09 03:37:00,STORE04,3,7,0
2025-06-09 03:40:00,STORE08,2,6,1
2025-06-09 03:47:00,STORE04,6,6,1
2025-06-09 03:51:00,STORE01,2,12,0
2025-06-09 03:56:00,STORE02,8,12,2
2025-06-09 04:01:00,STORE04,5,11,1
2025-06-09 04:07:00,STORE07,4,4,1
2025-06-09 04:09:00,STORE06,4,7,2
2025-06-09 04:16:00,STORE01,5,11,1
2025-06-09 04:20:00,STORE11,8,12,2
2025-06-09 04:25:00,STORE05,4,6,0
2025-06-09 04:32:00,STORE01,3,6,0
2025-06-09 04:34:00,STORE12,7,5,0
2025-06-09 04:39:00,STORE05,4,7,1
2025-06-09 04:47:00,STORE04,2,5,1
2025-06-09 04:48:00,STORE06,10,5,0
2025-06-09 04:55:00,STORE11,5,8,2
2025-06-09 04:59:00,STORE06,4,4,0
2025-06-09 05:07:00,STORE08,2,11,0
2025-06-09 05:10:00,STORE01,5,11,1
2025-06-09 05:16:00,STORE04,2,5,1
2025-06-09 05:19:00,STORE11,6,8,2
2025-06-09 05:25:00,STORE09,3,10,2
2025-06-09 05:31:00,STORE02,4,9,0
2025-06-09 05:37:00,STORE10,1,7,0
2025-06-09 05:38:00,STORE09,5,9,1
2025-06-09 05:46:00,STORE02,6,7,0
2025-06-09 05:52:00,STORE12,5,11,0
2025-06-09 05:56:00,STORE04,5,6,2
2025-06-09 05:58:00,STORE06,2,3,0
2025-06-09 06:07:00,STORE12,3,3,0
2025-06-09 06:12:00,STORE06,5,9,0
2025-06-09 06:16:00,STORE12,2,4,1
2025-06-09 06:19:00,STORE11,0,5,1
2025-06-09 06:23:00,STORE07,3,12,1
2025-06-09 06:30:00,STORE11,5,7,1
2025-06-09 06:35:00,STORE02,3,13,1
2025-06-09 06:40:00,STORE11,1,8,0
2025-06-09 06:43:00,STORE06,1,10,1
2025-06-09 06:49:00,STORE01,3,6,3
2025-06-09 06:53:00,STORE08,4,9,1
2025-06-09 06:58:00,STORE11,6,11,1
2025-06-09 07:07:00,STORE10,2,8,0
2025-06-09 07:08:00,STORE04,3,8,1
2025-06-09 07:17:00,STORE04,5,9,1
2025-06-09 07:22:00,STORE09,2,11,0
2025-06-09 07:23:00,STORE01,2,6,2
2025-06-09 07:28:00,STORE11,3,7,2
2025-06-09 07:36:00,STORE01,4,6,0
2025-06-09 07:41:00,STORE10,8,7,2
2025-06-09 07:44:00,STORE04,3,5,0
2025-06-09 07:49:00,STORE07,5,6,1
2025-06-09 07:54:00,STORE09,6,8,2
2025-06-09 08:01:00,STORE03,5,11,3
2025-06-09 08:03:00,STORE06,2,10,1
2025-06-09 08:09:00,STORE03,3,10,0
2025-06-09 08:17:00,STORE12,3,8,3
2025-06-09 08:18:00,STORE01,2,9,0
2025-06-09 08:25:00,STORE05,5,6,0
2025-06-09 08:32:00,STORE12,4,9,0
2025-06-09 08:36:00,STORE09,2,7,0
2025-06-09 08:40:00,STORE10,0,8,2
2025-06-09 08:47:00,STORE08,4,11,0
2025-06-09 08:48:00,STORE04,4,4,1
2025-06-09 08:53:00,STORE02,4,5,1
2025-06-09 09:00:00,STORE03,3,8,1
2025-06-09 09:03:00,STORE10,2,6,2
2025-06-09 09:12:00,STORE05,0,5,1
2025-06-09 09:14:00,STORE02,4,6,1
2025-06-09 09:19:00,STORE02,3,8,0
2025-06-09 09:26:00,STORE03,6,8,0
2025-06-09 09:30:00,STORE01,3,2,0
2025-06-09 09:35:00,STORE11,4,10,0
2025-06-09 09:40:00,STORE11,3,13,1
2025-06-09 09:46:00,STORE03,3,8,0
